[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.728Z - Started listening on: \\.\pipe\nx\C:\Users\tamph\AppData\Local\Temp\bf83c2739ed9ec946485\d.sock
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.741Z - [WATCHER]: Subscribed to changes within: D:\Workspace\angular\chat-app (native)
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.745Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.752Z - Closed a connection. Number of open connections: 0
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.753Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.758Z - [REQUEST]: Client Request for Project Graph Received
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.833Z - Time taken for 'loadSpecifiedNxPlugins' 6.516400000000033ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.860Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\package-json' 1095.054ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.910Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\project-json\build-nodes\project-json' 1143.8874ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.951Z - Time taken for 'loadDefaultNxPlugins' 1172.3215ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.987Z - Time taken for 'build-project-configs' 13.68769999999995ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.999Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.058Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.081Z - Time taken for 'hash changed files from watcher' 4.654600000008941ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.118Z - Time taken for 'build-project-configs' 42.11449999999604ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.134Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.137Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.137Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.137Z - Time taken for 'total execution time for createProjectGraph()' 8.099300000001676ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.361Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.363Z - [WATCHER]: chat-app/package-lock.json was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.580Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.580Z - [REQUEST]: chat-app/package-lock.json
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.580Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.587Z - Time taken for 'hash changed files from watcher' 0.9075000000011642ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.590Z - Time taken for 'build-project-configs' 6.152700000006007ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.601Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.602Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.602Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:02:48.602Z - Time taken for 'total execution time for createProjectGraph()' 3.081900000019232ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:17.247Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:17.373Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:17.511Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:17.592Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:17.715Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:22.421Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:23.497Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:24.352Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:03:24.445Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:06.698Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:06.702Z - [WATCHER]: chat-app/src/app/app.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.118Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.118Z - [REQUEST]: chat-app/src/app/app.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.118Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.127Z - Time taken for 'hash changed files from watcher' 0.6533000000054017ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.143Z - Time taken for 'build-project-configs' 20.72060000000056ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.156Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.157Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.157Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.158Z - Time taken for 'total execution time for createProjectGraph()' 7.275000000023283ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:05:07.158Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:07.984Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:09.301Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:09.707Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:09.929Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:09.984Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.032Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.032Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.832Z - [WATCHER]: chat-app/src/app/app.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.833Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.841Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.841Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html,chat-app/src/app/app.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.841Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.857Z - Time taken for 'hash changed files from watcher' 7.171299999987241ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.866Z - Time taken for 'build-project-configs' 11.429999999993015ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.883Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.885Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.886Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.886Z - Time taken for 'total execution time for createProjectGraph()' 12.89110000000801ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:06:25.983Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:02.510Z - [WATCHER]: chat-app/src/app/app-routing.module.ts was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:02.512Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:02.859Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.116Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.116Z - [REQUEST]: chat-app/src/app/app-routing.module.ts
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.116Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.130Z - Time taken for 'hash changed files from watcher' 1.2791999999899417ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.157Z - Time taken for 'build-project-configs' 26.50309999997262ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.169Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.171Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.171Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:04.172Z - Time taken for 'total execution time for createProjectGraph()' 12.40739999996731ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:26.417Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:26.418Z - [WATCHER]: chat-app/src/app/app.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:26.694Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.633Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.633Z - [REQUEST]: chat-app/src/app/app.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.633Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.635Z - Time taken for 'hash changed files from watcher' 0.24190000002272427ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.637Z - Time taken for 'build-project-configs' 1.9785000000265427ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.646Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.647Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.648Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:29.648Z - Time taken for 'total execution time for createProjectGraph()' 2.758899999957066ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:37.747Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:37.749Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:37.980Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.165Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.166Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.166Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.176Z - Time taken for 'hash changed files from watcher' 0.578499999945052ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.187Z - Time taken for 'build-project-configs' 9.063000000023749ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.198Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.199Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.199Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:07:44.199Z - Time taken for 'total execution time for createProjectGraph()' 5.84220000001369ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:40.210Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:46.584Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:46.637Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:46.722Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:46.799Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:46.927Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:47.128Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:47.229Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:47.393Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:47.453Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:47.538Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:47.610Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:47.723Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:48.250Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:48.366Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:08:48.440Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:09:56.705Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:09:56.768Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:09:58.429Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.282Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.284Z - [REQUEST]: chat-app/src/app/shared/components/sidebar/sidebar.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.284Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.374Z - Time taken for 'hash changed files from watcher' 54.47840000002179ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.481Z - Time taken for 'build-project-configs' 91.71299999998882ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.511Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.512Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.513Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:10:03.513Z - Time taken for 'total execution time for createProjectGraph()' 36.47570000006817ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:11:08.980Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:11:09.038Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:11:12.234Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:11:12.407Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:11:13.915Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:11:14.072Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:17.705Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:17.756Z - [WATCHER]: chat-app/src/app/app.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:19.347Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:19.352Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:20.866Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:22.489Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:24.252Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:24.257Z - [REQUEST]: chat-app/src/app/app.component.scss,chat-app/src/app/shared/components/sidebar/sidebar.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:24.257Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:24.601Z - Time taken for 'hash changed files from watcher' 23.891900000046007ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:24.991Z - Time taken for 'build-project-configs' 382.56180000002496ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:25.076Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:25.080Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:25.080Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:25.080Z - Time taken for 'total execution time for createProjectGraph()' 97.21569999994244ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:41.807Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:41.809Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:42.091Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.218Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.218Z - [REQUEST]: chat-app/src/app/shared/components/sidebar/sidebar.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.219Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.233Z - Time taken for 'hash changed files from watcher' 1.6701999999349937ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.252Z - Time taken for 'build-project-configs' 17.91189999994822ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.268Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.269Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.269Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:12:48.269Z - Time taken for 'total execution time for createProjectGraph()' 10.360099999932572ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:49.201Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:49.344Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:49.408Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:53.126Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:53.187Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:53.256Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:53.351Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:53.520Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:53.565Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:55.388Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:58.295Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:58.299Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:13:58.834Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.011Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.012Z - [REQUEST]: chat-app/src/app/shared/components/sidebar/sidebar.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.012Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.065Z - Time taken for 'hash changed files from watcher' 19.190300000016578ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.193Z - Time taken for 'build-project-configs' 114.69000000006054ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.251Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.252Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.252Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:00.252Z - Time taken for 'total execution time for createProjectGraph()' 62.43290000001434ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:46.060Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:46.062Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:46.339Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.467Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.467Z - [REQUEST]: chat-app/src/app/shared/components/sidebar/sidebar.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.467Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.471Z - Time taken for 'hash changed files from watcher' 0.25790000008419156ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.476Z - Time taken for 'build-project-configs' 4.378000000026077ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.479Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.479Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.479Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:14:52.480Z - Time taken for 'total execution time for createProjectGraph()' 2.216899999999441ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:15.854Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:15.856Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:16.227Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:22.199Z - [WATCHER]: chat-app/src/app/shared/components/sidebar/sidebar.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:22.199Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:22.260Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:22.261Z - [REQUEST]: chat-app/src/app/shared/components/sidebar/sidebar.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:22.261Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:15:22.265Z - Time taken for 'hash changed files from watcher' 0.6554000000469387ms
